date,clinicID,clinicName,Hospital and Health Service,Area,Waiting D1,Waiting D2,Waiting D3,Waiting D4,Waiting D5,Waiting D6,Waiting D7,Treated D1,Treated D2,Treated D3,Treated D4,Treated D5,Treated D6,Treated D7
2020-10-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,1,0,0,0,0,0,100,4,5,0,0,0,0,44
2020-10-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,General,1642,1108,0,0,0,0,100,1,30,67,0,0,0,32
2020-10-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 2,99,83,21,0,0,0,49,0,5,7,6,0,0,0
2020-10-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 3,83,52,12,0,0,0,92,0,0,1,0,0,0,0
2020-10-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,1,0,0,0,0,0,100,5,11,0,0,0,0,31
2020-10-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,General,1913,1408,0,0,0,0,100,0,41,49,0,0,0,46
2020-10-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 1,0,0,0,0,0,0,-,0,1,0,0,0,0,0
2020-10-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 2,41,0,0,0,0,0,100,1,7,2,0,0,0,10
2020-10-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 3,95,65,17,10,14,5,78,0,4,6,0,0,3,31
2020-10-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Clinical Assessment,9,3,0,0,0,0,75,1,6,2,1,0,0,10
2020-10-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General,1153,1119,0,0,0,0,100,1,11,32,0,0,0,27
2020-10-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 2,3,1,0,0,0,0,75,0,0,0,0,0,0,-
2020-10-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 3,1,1,1,0,0,0,67,0,1,1,0,0,0,50
2020-10-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 1,1,0,0,0,0,0,100,0,0,1,0,0,0,0
2020-10-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 2,74,49,31,3,1,0,47,0,0,4,17,0,0,0
2020-10-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 3,96,98,72,3,11,5,68,0,0,5,1,0,0,0
2020-10-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Clinical Assessment,4,0,0,0,0,0,100,1,4,1,0,0,0,17
2020-10-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,General,1094,591,0,0,0,0,100,0,28,29,0,0,0,49
2020-10-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 1,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2020-10-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 2,40,26,10,3,0,0,51,0,7,0,4,0,0,0
2020-10-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 3,92,86,52,10,0,0,74,0,1,5,1,0,0,14
2020-10-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,7,0,0,0,0,0,100,0,4,2,0,0,0,0
2020-10-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,General,858,471,0,0,0,0,100,0,24,22,0,0,0,52
2020-10-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,Priority 2,72,49,2,0,0,0,59,0,2,5,2,0,0,0
2020-10-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,Priority 3,95,60,25,0,0,0,86,0,0,7,0,0,0,0
2020-10-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Clinical Assessment,4,0,0,0,0,0,100,0,2,0,0,0,0,0
2020-10-31,6,REDCLIFFE DENTAL CLINIC,Metro North,General,1429,1266,0,0,0,0,100,0,0,1,0,0,0,0
2020-10-31,6,REDCLIFFE DENTAL CLINIC,Metro North,General Anaesthetic Category 2,28,7,0,0,0,0,80,0,0,0,0,0,0,-
2020-10-31,6,REDCLIFFE DENTAL CLINIC,Metro North,General Anaesthetic Category 3,23,29,0,0,0,0,100,0,0,0,0,0,0,-
2020-10-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 1,25,4,0,4,1,76,23,0,0,0,0,0,18,0
2020-10-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 2,19,12,31,31,35,101,8,0,0,0,0,0,0,-
2020-10-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 3,26,140,196,154,122,24,25,0,0,0,1,1,0,0
2020-10-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Clinical Assessment,16,0,0,0,0,0,100,0,3,1,0,0,0,0
2020-10-31,7,CABOOLTURE DENTAL CLINIC,Metro North,General,2366,2302,0,0,0,0,100,0,0,3,0,0,0,0
2020-10-31,7,CABOOLTURE DENTAL CLINIC,Metro North,General Anaesthetic Category 2,0,0,0,0,0,0,-,0,1,6,4,0,1,0
2020-10-31,7,CABOOLTURE DENTAL CLINIC,Metro North,General Anaesthetic Category 3,0,0,0,0,0,0,-,2,1,1,0,0,0,75
2020-10-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 1,14,11,1,6,1,10,33,0,2,0,1,0,0,0
2020-10-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 2,71,52,72,92,107,88,15,0,0,0,0,0,5,0
2020-10-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 3,238,242,314,335,352,20,32,0,0,0,0,0,0,-
2020-10-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,Clinical Assessment,0,0,0,0,0,1,0,0,0,0,0,0,0,-
