date,clinicID,clinicName,Hospital and Health Service,Area,Waiting D1,Waiting D2,Waiting D3,Waiting D4,Waiting D5,Waiting D6,Waiting D7,Treated D1,Treated D2,Treated D3,Treated D4,Treated D5,Treated D6,Treated D7
2021-03-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,4,0,0,0,0,0,100,1,17,8,0,0,0,4
2021-03-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,General,1579,1414,5,0,0,0,100,2,50,21,0,0,0,71
2021-03-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 2,74,85,33,0,0,0,39,0,7,33,1,0,0,0
2021-03-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 3,66,68,14,0,0,0,91,0,0,20,3,0,0,0
2021-03-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,0,0,0,0,0,0,-,9,21,1,0,0,0,29
2021-03-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,General,1807,1645,0,0,0,0,100,1,35,16,0,0,0,69
2021-03-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 2,60,15,0,0,0,0,80,0,11,4,0,0,0,0
2021-03-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 3,115,92,13,14,8,0,86,0,5,1,0,0,6,42
2021-03-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Clinical Assessment,2,0,0,0,0,0,100,6,6,1,0,0,0,46
2021-03-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General,1009,992,0,0,0,0,100,1,156,69,0,0,0,69
2021-03-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 2,3,0,0,0,0,0,100,2,0,0,0,0,0,100
2021-03-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 3,3,0,0,0,0,0,100,0,0,0,0,0,0,-
2021-03-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 1,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2021-03-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 2,68,53,2,0,0,0,55,0,3,34,7,0,0,0
2021-03-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 3,128,77,63,0,4,1,75,0,0,23,21,0,0,0
2021-03-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Clinical Assessment,4,0,0,0,0,0,100,2,10,4,0,0,0,13
2021-03-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,General,1067,862,0,0,0,0,100,0,20,8,0,0,0,71
2021-03-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 1,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2021-03-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 2,39,31,5,0,0,0,52,0,11,11,0,0,0,0
2021-03-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 3,70,72,32,2,0,0,81,0,0,6,3,0,0,0
2021-03-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,3,1,0,0,0,0,75,2,5,0,0,1,0,25
2021-03-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,General,843,665,0,0,0,0,100,0,26,7,0,0,0,79
2021-03-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,Priority 2,54,36,15,0,0,0,51,0,3,13,3,0,0,0
2021-03-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,Priority 3,84,85,4,0,0,0,98,1,3,15,0,0,0,21
2021-03-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Clinical Assessment,1,0,0,0,0,0,100,2,8,8,0,0,0,11
2021-03-31,6,REDCLIFFE DENTAL CLINIC,Metro North,General,1488,1119,0,0,0,0,100,0,2,2,0,0,1,40
2021-03-31,6,REDCLIFFE DENTAL CLINIC,Metro North,General Anaesthetic Category 2,36,30,9,1,0,0,47,0,0,0,0,0,0,-
2021-03-31,6,REDCLIFFE DENTAL CLINIC,Metro North,General Anaesthetic Category 3,36,13,11,0,0,0,82,0,0,0,0,0,0,-
2021-03-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 1,24,25,7,8,20,62,16,0,1,7,3,0,1,0
2021-03-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 2,23,39,6,9,33,125,10,0,6,0,0,0,1,0
2021-03-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 3,38,23,137,119,96,96,12,0,0,6,3,3,3,0
2021-03-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Clinical Assessment,0,0,0,0,0,0,-,0,9,13,0,0,0,0
2021-03-31,7,CABOOLTURE DENTAL CLINIC,Metro North,General,2638,1726,0,0,0,0,100,0,4,1,0,0,0,80
2021-03-31,7,CABOOLTURE DENTAL CLINIC,Metro North,General Anaesthetic Category 1,0,0,0,0,0,0,-,0,1,1,0,0,0,0
2021-03-31,7,CABOOLTURE DENTAL CLINIC,Metro North,General Anaesthetic Category 2,0,0,0,0,0,0,-,1,1,0,0,1,0,33
2021-03-31,7,CABOOLTURE DENTAL CLINIC,Metro North,General Anaesthetic Category 3,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2021-03-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 1,7,7,5,12,15,3,14,0,1,0,0,0,5,0
2021-03-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 2,41,88,63,34,72,133,10,0,1,0,0,1,7,0
2021-03-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 3,153,192,246,218,270,209,27,0,0,0,0,0,2,0
2021-03-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,Clinical Assessment,0,0,0,0,0,1,0,0,0,0,0,0,0,-
2021-03-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,General,350,838,0,0,0,0,100,0,2,33,0,0,0,6
2021-03-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,General Anaesthetic Category 1,0,0,0,0,0,0,-,0,0,0,0,0,1,0
2021-03-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,Priority 1,0,1,1,0,0,0,0,0,6,10,1,0,0,0
2021-03-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,Priority 2,5,0,0,1,0,0,83,8,8,0,0,2,5,35
2021-03-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,Priority 3,28,5,3,1,0,0,89,0,0,5,3,3,0,0
2021-03-31,10,ROBINA DENTAL CLINIC,Gold Coast,Clinical Assessment,0,0,0,0,0,1,0,0,0,0,0,0,0,-
2021-03-31,10,ROBINA DENTAL CLINIC,Gold Coast,General,952,1005,0,0,0,0,100,0,5,77,0,0,0,6
2021-03-31,10,ROBINA DENTAL CLINIC,Gold Coast,General Anaesthetic Category 3,0,0,1,0,0,0,0,0,0,0,0,0,0,-
2021-03-31,10,ROBINA DENTAL CLINIC,Gold Coast,Priority 1,2,0,1,1,2,5,18,0,7,15,2,0,2,0
2021-03-31,10,ROBINA DENTAL CLINIC,Gold Coast,Priority 2,19,3,0,0,0,1,83,12,7,1,0,0,13,36
2021-03-31,10,ROBINA DENTAL CLINIC,Gold Coast,Priority 3,26,46,5,2,0,0,91,0,2,9,0,0,6,12
2021-03-31,13,BOWEN DENTAL CLINIC,Mackay,Clinical Assessment,0,0,0,0,0,0,-,1,3,0,0,0,1,20
2021-03-31,13,BOWEN DENTAL CLINIC,Mackay,General,603,326,0,0,0,0,100,0,17,1,0,0,0,94
2021-03-31,13,BOWEN DENTAL CLINIC,Mackay,General Anaesthetic Category 3,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2021-03-31,13,BOWEN DENTAL CLINIC,Mackay,Priority 2,3,0,0,0,0,0,100,0,1,0,0,0,0,0
2021-03-31,13,BOWEN DENTAL CLINIC,Mackay,Priority 3,33,13,0,0,0,0,100,0,3,0,0,0,0,100
2021-03-31,14,AYR DENTAL CLINIC,Townsville,Clinical Assessment,1,0,0,0,0,0,100,0,3,2,0,0,0,0
2021-03-31,14,AYR DENTAL CLINIC,Townsville,General,121,1,0,0,0,0,100,0,22,0,0,0,0,100
2021-03-31,14,AYR DENTAL CLINIC,Townsville,Priority 1,0,0,0,0,0,0,-,0,1,0,0,0,0,0
2021-03-31,14,AYR DENTAL CLINIC,Townsville,Priority 2,0,0,0,0,0,0,-,0,0,1,0,0,0,0
2021-03-31,14,AYR DENTAL CLINIC,Townsville,Priority 3,32,26,0,0,0,0,100,0,0,3,0,0,0,0
2021-03-31,15,MORNINGTON ISLAND DENTAL,North West,Clinical Assessment,2,1,1,0,1,1,33,0,1,0,2,0,1,0
2021-03-31,15,MORNINGTON ISLAND DENTAL,North West,General,165,105,10,0,0,0,96,2,0,0,0,0,0,100
2021-03-31,15,MORNINGTON ISLAND DENTAL,North West,Priority 3,15,6,0,0,1,1,91,2,7,0,0,1,1,82
2021-03-31,16,MT ISA DENTAL CLINIC,North West,Clinical Assessment,16,10,1,0,0,0,59,0,5,0,0,0,0,0
2021-03-31,16,MT ISA DENTAL CLINIC,North West,General,416,361,8,0,0,0,99,0,0,1,0,0,0,0
2021-03-31,16,MT ISA DENTAL CLINIC,North West,General Anaesthetic Category 1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2021-03-31,16,MT ISA DENTAL CLINIC,North West,General Anaesthetic Category 2,7,1,2,2,0,0,58,1,0,0,0,0,0,100
2021-03-31,16,MT ISA DENTAL CLINIC,North West,General Anaesthetic Category 3,18,5,1,0,0,0,96,2,1,0,0,0,0,100
2021-03-31,16,MT ISA DENTAL CLINIC,North West,Priority 1,0,4,2,0,0,1,0,0,3,0,0,0,0,0
2021-03-31,16,MT ISA DENTAL CLINIC,North West,Priority 3,30,13,2,1,0,0,93,1,0,0,0,0,0,100
2021-03-31,17,INGHAM DENTAL CLINIC,Townsville,Clinical Assessment,0,0,0,0,0,0,-,2,7,0,0,0,0,22
2021-03-31,17,INGHAM DENTAL CLINIC,Townsville,General,189,0,0,0,0,0,100,3,15,0,0,0,0,100
2021-03-31,17,INGHAM DENTAL CLINIC,Townsville,General Anaesthetic Category 3,2,0,0,0,0,0,100,4,0,0,0,0,0,100
2021-03-31,17,INGHAM DENTAL CLINIC,Townsville,Priority 1,0,0,0,0,0,0,-,0,2,1,0,0,0,0
2021-03-31,17,INGHAM DENTAL CLINIC,Townsville,Priority 2,0,0,0,0,0,0,-,4,0,0,0,0,0,100
2021-03-31,17,INGHAM DENTAL CLINIC,Townsville,Priority 3,15,0,0,0,0,0,100,13,1,0,0,0,0,100
2021-03-31,18,CLONCURRY DENTAL,North West,Clinical Assessment,3,2,0,0,1,0,50,0,0,0,0,0,0,-
2021-03-31,18,CLONCURRY DENTAL,North West,General,80,48,0,0,0,0,100,0,1,0,0,0,0,100
2021-03-31,18,CLONCURRY DENTAL,North West,Priority 1,0,1,0,0,1,0,0,0,0,0,0,0,0,-
2021-03-31,18,CLONCURRY DENTAL,North West,Priority 3,2,1,0,0,1,0,75,0,0,0,0,0,0,-
2021-03-31,19,CHARTERS TOWERS DENTAL CL,Townsville,Clinical Assessment,1,0,0,0,0,0,100,3,1,0,0,0,0,75
2021-03-31,19,CHARTERS TOWERS DENTAL CL,Townsville,General,208,0,0,0,0,0,100,5,9,0,0,0,0,100
2021-03-31,19,CHARTERS TOWERS DENTAL CL,Townsville,Priority 1,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2021-03-31,19,CHARTERS TOWERS DENTAL CL,Townsville,Priority 2,2,0,0,0,0,0,100,3,0,0,0,0,0,100
2021-03-31,19,CHARTERS TOWERS DENTAL CL,Townsville,Priority 3,29,0,0,0,0,0,100,1,3,0,0,0,0,100
2021-03-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,Clinical Assessment,9,0,0,0,0,0,100,1,40,10,0,0,0,2
2021-03-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,General,1619,610,0,0,0,0,100,4,111,3,0,0,0,97
2021-03-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,General Anaesthetic Category 2,5,0,0,0,0,0,100,2,2,0,0,0,0,50
2021-03-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,General Anaesthetic Category 3,2,2,0,0,0,0,100,2,2,1,0,0,0,80
2021-03-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,Priority 1,1,0,0,0,0,1,50,4,4,0,0,0,0,50
2021-03-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,Priority 2,3,1,7,1,3,32,6,29,5,8,1,0,0,67
2021-03-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,Priority 3,102,15,11,10,14,79,51,30,32,1,1,2,2,91
2021-03-31,21,MOSSMAN DENTAL CLINIC,Cairns and Hinterland,General,340,360,0,0,0,0,100,1,11,0,0,0,0,100
2021-03-31,21,MOSSMAN DENTAL CLINIC,Cairns and Hinterland,Priority 3,23,4,7,0,0,0,79,0,0,0,0,0,0,-
2021-03-31,23,ATHERTON DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,0,0,0,0,0,0,-,0,3,0,0,0,0,0
2021-03-31,23,ATHERTON DENTAL CLINIC,Cairns and Hinterland,General,538,579,26,0,0,0,98,0,1,50,0,0,0,2
2021-03-31,23,ATHERTON DENTAL CLINIC,Cairns and Hinterland,Priority 3,27,20,12,0,0,0,80,13,3,2,1,0,0,84
2021-03-31,24,INNISFAIL DENTAL CLINIC,Cairns and Hinterland,General,323,636,349,0,0,0,73,0,2,52,0,0,0,4
2021-03-31,24,INNISFAIL DENTAL CLINIC,Cairns and Hinterland,General Anaesthetic Category 3,0,0,0,0,0,0,-,1,1,1,0,0,0,67
2021-03-31,24,INNISFAIL DENTAL CLINIC,Cairns and Hinterland,Priority 3,30,3,0,0,0,0,100,4,10,0,0,0,0,100
2021-03-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,0,1,0,0,0,0,0,2,3,0,0,0,0,40
2021-03-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,General,767,404,0,0,0,0,100,0,110,8,0,0,0,93
2021-03-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,General Anaesthetic Category 3,0,0,0,0,0,0,-,6,0,0,0,0,0,100
2021-03-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,Priority 3,111,15,0,0,0,0,100,10,13,0,0,0,0,100
2021-03-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,General,1437,1699,101,0,0,0,97,0,54,35,0,0,0,61
2021-03-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,General Anaesthetic Category 1,0,0,0,0,0,0,-,0,0,1,0,0,0,0
2021-03-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,General Anaesthetic Category 3,118,67,50,29,0,0,70,3,2,7,5,2,0,26
2021-03-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,Priority 1,0,0,0,0,1,2,0,0,0,0,0,0,0,-
2021-03-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,Priority 3,135,61,45,0,0,0,81,13,1,27,0,0,0,34
2021-03-31,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,0,0,0,0,0,0,-,1,2,0,0,0,0,33
2021-03-31,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,General,596,836,0,0,0,0,100,0,34,4,0,0,0,89
2021-03-31,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,General Anaesthetic Category 3,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2021-03-31,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,Priority 3,38,14,1,0,0,0,98,4,9,11,0,0,0,54
2021-03-31,28,TULLY DENTAL CLINIC,Cairns and Hinterland,General,308,362,0,0,0,0,100,0,19,41,0,0,0,32
2021-03-31,28,TULLY DENTAL CLINIC,Cairns and Hinterland,Priority 3,28,18,7,0,0,0,87,0,0,4,0,0,0,0
2021-03-31,30,EDMONTON DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2021-03-31,30,EDMONTON DENTAL CLINIC,Cairns and Hinterland,General,868,1004,0,0,0,0,100,0,53,3,0,0,0,95
2021-03-31,30,EDMONTON DENTAL CLINIC,Cairns and Hinterland,General Anaesthetic Category 3,0,0,0,0,0,0,-,2,0,2,2,0,1,29
