date,clinicID,clinicName,Hospital and Health Service,Area,Waiting D1,Waiting D2,Waiting D3,Waiting D4,Waiting D5,Waiting D6,Waiting D7,Treated D1,Treated D2,Treated D3,Treated D4,Treated D5,Treated D6,Treated D7
2022-07-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,6,0,0,0,0,0,100,0,14,1,0,0,0,0
2022-07-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,General,1490,1609,31,0,0,0,99,3,28,75,0,0,0,29
2022-07-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 2,0,1,0,0,0,0,0,0,0,0,0,0,0,-
2022-07-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 3,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-07-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 2,58,51,34,0,0,0,41,0,0,1,11,6,0,0
2022-07-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 3,44,47,6,6,0,0,88,0,1,6,3,0,0,10
2022-07-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,3,0,0,0,0,0,100,14,11,0,0,0,0,56
2022-07-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,General,1650,1825,0,0,0,0,100,1,29,117,0,0,0,20
2022-07-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 2,23,9,0,0,0,0,72,0,17,12,2,0,0,0
2022-07-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 3,51,71,90,2,1,1,56,5,1,8,2,1,1,33
2022-07-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Clinical Assessment,3,0,0,0,0,0,100,2,6,0,0,0,0,25
2022-07-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General,1124,981,12,0,0,0,99,0,62,89,0,0,0,41
2022-07-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 1,0,2,0,0,0,0,0,0,0,0,0,0,0,-
2022-07-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 2,8,1,7,4,0,0,40,0,0,1,3,1,0,0
2022-07-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 3,7,12,4,0,0,0,83,0,0,0,0,0,0,-
2022-07-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 1,0,0,0,0,0,0,-,0,3,0,1,0,0,0
2022-07-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 2,42,56,64,61,0,0,19,1,0,0,2,4,0,14
2022-07-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 3,96,134,134,39,0,0,57,1,0,0,15,0,0,6
2022-07-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Clinical Assessment,1,0,0,0,0,0,100,1,9,0,0,0,0,10
2022-07-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,General,979,1068,42,0,0,0,98,0,19,97,0,0,0,16
2022-07-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 1,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2022-07-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 2,60,40,39,31,7,0,34,0,0,7,9,2,0,0
2022-07-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 3,54,42,30,17,8,0,64,2,5,3,1,1,1,54
2022-07-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,4,1,0,0,0,1,67,1,1,1,0,0,0,33
2022-07-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,General,669,758,49,0,0,0,97,0,36,53,0,0,0,40
2022-07-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,Priority 1,0,0,0,0,0,0,-,0,0,1,0,0,0,0
2022-07-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,Priority 2,37,30,38,31,6,0,26,0,0,0,5,2,1,0
2022-07-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,Priority 3,53,83,60,0,0,0,69,0,0,12,0,0,0,0
2022-07-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Clinical Assessment,15,0,0,0,0,0,100,0,3,4,1,0,1,0
2022-07-31,6,REDCLIFFE DENTAL CLINIC,Metro North,General,2087,807,0,0,0,0,100,1,0,1,0,0,0,50
2022-07-31,6,REDCLIFFE DENTAL CLINIC,Metro North,General Anaesthetic Category 2,29,15,34,22,21,6,23,0,0,0,0,0,0,-
2022-07-31,6,REDCLIFFE DENTAL CLINIC,Metro North,General Anaesthetic Category 3,35,37,34,18,1,3,56,0,0,0,0,0,0,-
2022-07-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 1,10,15,3,0,0,4,31,0,0,1,0,0,7,0
2022-07-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 2,95,14,1,1,0,1,85,0,6,1,0,0,0,0
2022-07-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 3,80,40,11,0,0,0,92,0,0,1,1,0,0,0
2022-07-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Clinical Assessment,17,8,7,9,6,8,31,0,4,2,2,1,4,0
2022-07-31,7,CABOOLTURE DENTAL CLINIC,Metro North,General,3011,1661,0,0,0,0,100,0,0,3,0,0,0,0
2022-07-31,7,CABOOLTURE DENTAL CLINIC,Metro North,General Anaesthetic Category 1,0,0,0,0,0,0,-,0,2,0,0,0,0,0
2022-07-31,7,CABOOLTURE DENTAL CLINIC,Metro North,General Anaesthetic Category 2,0,0,0,0,0,0,-,2,1,0,0,0,2,40
2022-07-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 1,4,0,0,1,0,0,80,0,0,0,0,0,0,-
2022-07-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 2,115,28,7,9,2,14,66,0,1,0,0,1,0,0
2022-07-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 3,43,25,5,0,0,2,91,0,0,1,0,1,0,0
2022-07-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,Clinical Assessment,0,0,0,0,0,0,-,1,1,0,0,0,0,50
2022-07-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,General,467,422,0,0,0,0,100,0,0,9,0,0,0,0
2022-07-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,General Anaesthetic Category 3,0,1,0,0,0,0,100,0,0,0,0,0,0,-
2022-07-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,Priority 2,0,0,0,0,0,0,-,0,0,1,0,0,0,0
2022-07-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,Priority 3,2,17,0,0,0,0,100,0,0,2,0,0,1,0
2022-07-31,10,ROBINA DENTAL CLINIC,Gold Coast,Clinical Assessment,0,0,0,0,0,0,-,3,2,0,0,0,0,60
2022-07-31,10,ROBINA DENTAL CLINIC,Gold Coast,General,552,650,0,0,0,0,100,1,1,33,0,0,0,6
2022-07-31,10,ROBINA DENTAL CLINIC,Gold Coast,Priority 2,0,0,0,0,0,0,-,0,0,0,0,0,2,0
2022-07-31,10,ROBINA DENTAL CLINIC,Gold Coast,Priority 3,1,13,0,0,0,0,100,0,0,4,0,0,9,0
2022-07-31,13,BOWEN DENTAL CLINIC,Mackay,General,752,85,0,0,0,0,100,51,128,0,0,0,0,100
2022-07-31,13,BOWEN DENTAL CLINIC,Mackay,Priority 2,12,0,0,0,0,0,100,1,2,0,0,0,0,33
2022-07-31,13,BOWEN DENTAL CLINIC,Mackay,Priority 3,20,1,0,0,0,0,100,1,0,0,0,0,0,100
2022-07-31,14,AYR DENTAL CLINIC,Townsville,Clinical Assessment,4,0,0,0,0,0,100,3,2,0,0,0,0,60
2022-07-31,14,AYR DENTAL CLINIC,Townsville,General,129,23,0,0,0,0,100,0,0,0,0,0,0,-
2022-07-31,14,AYR DENTAL CLINIC,Townsville,Priority 2,0,0,0,0,0,0,-,0,2,0,0,0,0,0
2022-07-31,14,AYR DENTAL CLINIC,Townsville,Priority 3,20,10,0,0,0,0,100,0,0,0,0,0,0,-
2022-07-31,15,MORNINGTON ISLAND DENTAL,North West,Clinical Assessment,1,2,3,33,2,24,2,0,0,0,0,0,1,0
2022-07-31,15,MORNINGTON ISLAND DENTAL,North West,General,34,78,49,32,0,0,58,1,0,0,0,0,0,100
2022-07-31,15,MORNINGTON ISLAND DENTAL,North West,Priority 1,0,0,0,1,0,1,0,0,0,0,0,0,0,-
2022-07-31,15,MORNINGTON ISLAND DENTAL,North West,Priority 2,4,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-07-31,15,MORNINGTON ISLAND DENTAL,North West,Priority 3,9,4,3,8,2,4,43,0,0,0,0,0,0,-
2022-07-31,16,MT ISA DENTAL CLINIC,North West,Clinical Assessment,1,3,3,1,0,3,9,1,1,1,2,0,0,20
2022-07-31,16,MT ISA DENTAL CLINIC,North West,General,184,129,5,0,0,0,98,3,26,6,1,0,0,81
2022-07-31,16,MT ISA DENTAL CLINIC,North West,General Anaesthetic Category 1,0,0,0,0,0,0,-,0,2,0,0,0,0,0
2022-07-31,16,MT ISA DENTAL CLINIC,North West,General Anaesthetic Category 2,0,0,2,0,0,1,0,0,0,0,0,0,0,-
2022-07-31,16,MT ISA DENTAL CLINIC,North West,General Anaesthetic Category 3,0,0,1,1,0,0,0,1,0,0,0,0,0,100
2022-07-31,16,MT ISA DENTAL CLINIC,North West,Priority 1,1,2,1,1,0,3,13,0,0,0,0,0,0,-
2022-07-31,16,MT ISA DENTAL CLINIC,North West,Priority 2,1,0,0,0,0,1,50,0,0,1,0,0,0,0
2022-07-31,16,MT ISA DENTAL CLINIC,North West,Priority 3,12,0,2,2,1,0,71,0,0,0,0,0,0,-
2022-07-31,17,INGHAM DENTAL CLINIC,Townsville,Clinical Assessment,0,0,0,0,0,0,-,0,3,2,0,0,0,0
2022-07-31,17,INGHAM DENTAL CLINIC,Townsville,General,157,0,0,0,0,0,100,24,0,0,0,0,0,100
2022-07-31,17,INGHAM DENTAL CLINIC,Townsville,Priority 1,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2022-07-31,17,INGHAM DENTAL CLINIC,Townsville,Priority 2,0,0,0,0,0,0,-,6,0,0,0,0,0,100
2022-07-31,17,INGHAM DENTAL CLINIC,Townsville,Priority 3,1,0,0,0,0,0,100,5,0,0,0,0,0,100
2022-07-31,18,CLONCURRY DENTAL,North West,Clinical Assessment,0,3,0,4,1,5,0,0,0,0,0,0,0,-
2022-07-31,18,CLONCURRY DENTAL,North West,General,39,50,48,0,0,0,65,0,0,0,0,0,0,-
2022-07-31,18,CLONCURRY DENTAL,North West,Priority 1,1,0,0,0,0,1,50,0,0,0,0,0,0,-
2022-07-31,18,CLONCURRY DENTAL,North West,Priority 3,1,0,2,1,1,1,17,0,0,0,0,0,0,-
2022-07-31,19,CHARTERS TOWERS DENTAL CL,Townsville,Clinical Assessment,0,0,0,0,0,0,-,0,2,0,0,0,0,0
2022-07-31,19,CHARTERS TOWERS DENTAL CL,Townsville,General,139,0,0,0,0,0,100,0,8,0,0,0,0,100
2022-07-31,19,CHARTERS TOWERS DENTAL CL,Townsville,Priority 2,1,0,0,0,0,0,100,2,0,0,0,0,0,100
2022-07-31,19,CHARTERS TOWERS DENTAL CL,Townsville,Priority 3,8,0,0,0,0,0,100,2,1,0,0,0,0,100
2022-07-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,Clinical Assessment,9,0,0,0,0,0,100,9,31,10,0,0,0,18
2022-07-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,General,1585,256,0,0,0,0,100,6,158,1,0,0,0,99
2022-07-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,General Anaesthetic Category 1,0,0,0,0,0,0,-,0,2,0,0,0,0,0
2022-07-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,General Anaesthetic Category 2,15,0,0,0,0,0,100,7,3,1,0,0,0,64
2022-07-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,General Anaesthetic Category 3,5,5,0,0,0,0,100,1,0,0,0,0,0,100
2022-07-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,Priority 1,1,0,0,0,0,0,100,5,4,2,0,0,0,45
2022-07-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,Priority 2,8,1,0,0,0,25,24,52,8,0,0,0,0,87
2022-07-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,Priority 3,284,16,19,12,8,91,70,3,42,1,0,0,4,90
2022-07-31,21,MOSSMAN DENTAL CLINIC,Cairns and Hinterland,General,302,335,33,0,0,0,95,0,1,23,0,0,0,4
2022-07-31,21,MOSSMAN DENTAL CLINIC,Cairns and Hinterland,Priority 3,2,6,6,0,0,0,57,0,0,9,1,0,0,0
2022-07-31,23,ATHERTON DENTAL CLINIC,Cairns and Hinterland,General,419,576,92,0,0,0,92,1,6,30,0,0,0,19
2022-07-31,23,ATHERTON DENTAL CLINIC,Cairns and Hinterland,Priority 3,65,36,2,2,0,0,96,0,0,2,0,0,0,0
2022-07-31,24,INNISFAIL DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,0,1,0,0,0,0,0,0,0,0,0,0,0,-
2022-07-31,24,INNISFAIL DENTAL CLINIC,Cairns and Hinterland,General,621,304,0,0,0,0,100,1,38,29,2,0,0,56
2022-07-31,24,INNISFAIL DENTAL CLINIC,Cairns and Hinterland,General Anaesthetic Category 3,0,0,0,0,0,0,-,2,0,0,0,0,0,100
2022-07-31,24,INNISFAIL DENTAL CLINIC,Cairns and Hinterland,Priority 3,79,15,1,1,0,0,98,3,2,0,0,0,0,100
2022-07-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,General,627,558,0,0,0,0,100,1,47,1,0,0,0,98
2022-07-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,General Anaesthetic Category 3,0,0,0,0,0,0,-,1,6,0,0,0,0,100
2022-07-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,Priority 1,3,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-07-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,Priority 3,85,61,2,1,0,0,98,3,1,3,0,0,0,57
2022-07-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,General,1563,1144,0,0,0,0,100,0,113,36,0,0,0,76
2022-07-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,General Anaesthetic Category 1,4,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-07-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,General Anaesthetic Category 3,134,79,28,24,1,0,80,0,1,3,0,0,3,14
2022-07-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,Priority 1,1,0,0,1,0,0,50,0,0,0,0,0,0,-
2022-07-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,Priority 3,245,74,0,0,0,0,100,15,24,0,0,0,0,100
2022-07-31,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-07-31,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,General,529,623,291,0,0,0,80,0,2,4,1,0,0,29
2022-07-31,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,Priority 3,34,21,1,0,0,0,98,3,7,2,0,0,0,83
2022-07-31,28,TULLY DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,0,1,0,0,0,0,0,0,0,0,0,0,0,-
2022-07-31,28,TULLY DENTAL CLINIC,Cairns and Hinterland,General,425,232,2,0,0,0,100,0,50,1,1,0,0,96
2022-07-31,28,TULLY DENTAL CLINIC,Cairns and Hinterland,Priority 3,15,31,3,0,0,0,94,0,0,0,0,0,0,-
2022-07-31,30,EDMONTON DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,0,1,0,0,0,0,0,0,0,0,0,0,0,-
2022-07-31,30,EDMONTON DENTAL CLINIC,Cairns and Hinterland,General,792,1057,195,0,0,0,90,0,3,35,0,0,0,8
2022-07-31,30,EDMONTON DENTAL CLINIC,Cairns and Hinterland,Priority 1,0,1,0,0,0,0,0,0,0,0,0,0,0,-
2022-07-31,30,EDMONTON DENTAL CLINIC,Cairns and Hinterland,Priority 3,80,33,36,20,0,0,67,4,6,2,3,0,0,67
2022-07-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,7,14,0,0,0,0,33
2022-07-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,General,2959,393,0,0,0,0,100,0,109,0,0,0,0,100
2022-07-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,General Anaesthetic Category 1,5,1,3,0,1,8,28,2,0,0,0,0,0,100
2022-07-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,General Anaesthetic Category 2,3,1,0,1,0,0,60,0,0,0,0,1,0,0
2022-07-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,General Anaesthetic Category 3,41,54,3,0,0,0,97,0,3,2,0,0,0,60
2022-07-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Priority 1,1,0,0,0,0,0,100,4,5,1,1,0,1,33
2022-07-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Priority 2,13,3,1,1,0,3,62,1,43,0,1,0,0,2
2022-07-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Priority 3,178,124,0,0,0,0,100,0,4,6,0,0,0,40
2022-07-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,2,8,0,0,0,0,20
2022-07-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,General,1045,608,0,0,0,0,100,0,28,1,0,0,0,97
2022-07-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,General Anaesthetic Category 3,13,0,0,0,0,0,100,4,0,0,0,0,0,100
2022-07-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,Priority 1,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-07-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,Priority 2,10,0,0,0,0,0,100,7,2,0,0,0,0,78
