date,clinicID,clinicName,Hospital and Health Service,Area,Waiting D1,Waiting D2,Waiting D3,Waiting D4,Waiting D5,Waiting D6,Waiting D7,Treated D1,Treated D2,Treated D3,Treated D4,Treated D5,Treated D6,Treated D7
2022-08-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,0,0,0,0,0,0,-,0,19,1,1,0,0,0
2022-08-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,General,1504,1401,0,0,0,0,100,4,106,101,0,0,0,52
2022-08-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 2,0,0,1,0,0,0,0,0,0,0,0,0,0,-
2022-08-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 3,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-08-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 2,53,63,0,1,0,0,45,0,2,0,12,1,2,0
2022-08-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 3,50,44,8,6,0,0,87,0,2,7,7,0,0,13
2022-08-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,1,0,0,0,0,0,100,10,17,0,0,0,0,37
2022-08-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,General,1662,1612,0,0,0,0,100,1,115,103,0,0,0,53
2022-08-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 1,0,0,0,0,0,0,-,0,1,0,0,0,0,0
2022-08-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 2,31,9,0,1,0,0,76,6,14,3,0,2,0,24
2022-08-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 3,52,76,49,1,1,1,71,2,0,14,8,1,0,8
2022-08-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Clinical Assessment,4,0,0,0,0,0,100,3,8,0,0,0,0,27
2022-08-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General,1154,891,0,0,0,0,100,0,99,65,0,0,0,60
2022-08-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 1,0,0,0,0,0,0,-,0,0,1,0,0,0,0
2022-08-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 2,7,3,5,4,1,0,35,0,0,0,0,1,0,0
2022-08-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 3,8,13,4,1,0,0,81,0,0,0,0,0,0,-
2022-08-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 1,0,0,0,0,0,0,-,0,5,0,1,0,0,0
2022-08-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 2,35,55,55,36,0,0,19,1,0,0,15,26,0,2
2022-08-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 3,91,123,132,16,0,0,59,0,0,0,37,0,0,0
2022-08-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Clinical Assessment,2,0,0,0,0,0,100,2,3,0,0,0,0,40
2022-08-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,General,997,916,0,0,0,0,100,0,60,92,2,0,0,39
2022-08-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 1,1,0,0,0,0,0,100,2,2,1,0,0,0,40
2022-08-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 2,56,40,33,19,11,0,35,0,2,1,13,12,2,0
2022-08-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 3,53,47,20,14,10,0,69,2,8,3,3,1,0,59
2022-08-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,3,0,0,0,0,0,100,3,3,0,2,0,0,38
2022-08-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,General,663,636,0,0,0,0,100,0,77,49,0,0,0,61
2022-08-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,Priority 2,35,41,29,20,0,0,28,0,0,0,9,20,0,0
2022-08-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,Priority 3,60,73,43,0,0,0,76,0,0,19,4,0,0,0
2022-08-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Clinical Assessment,5,0,0,0,0,0,100,1,4,0,7,1,1,7
2022-08-31,6,REDCLIFFE DENTAL CLINIC,Metro North,General,2128,829,0,0,0,0,100,1,1,1,1,0,0,50
2022-08-31,6,REDCLIFFE DENTAL CLINIC,Metro North,General Anaesthetic Category 1,2,1,1,0,0,0,50,0,0,0,0,0,0,-
2022-08-31,6,REDCLIFFE DENTAL CLINIC,Metro North,General Anaesthetic Category 2,26,17,31,28,16,9,20,0,0,0,0,0,0,-
2022-08-31,6,REDCLIFFE DENTAL CLINIC,Metro North,General Anaesthetic Category 3,41,27,42,19,2,4,50,0,1,0,0,0,0,100
2022-08-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 1,6,3,1,1,0,0,55,0,3,0,4,1,1,0
2022-08-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 2,101,4,0,0,0,0,96,1,4,1,1,0,0,14
2022-08-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 3,99,36,0,0,0,0,100,0,0,0,0,0,1,0
2022-08-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Clinical Assessment,16,0,0,0,0,0,100,3,11,5,0,0,6,12
2022-08-31,7,CABOOLTURE DENTAL CLINIC,Metro North,General,3049,1519,0,0,0,0,100,5,0,3,0,1,0,56
