date,clinicID,clinicName,Hospital and Health Service,Area,Waiting D1,Waiting D2,Waiting D3,Waiting D4,Waiting D5,Waiting D6,Waiting D7,Treated D1,Treated D2,Treated D3,Treated D4,Treated D5,Treated D6,Treated D7
2024-03-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,3,0,0,0,0,0,100,42,0,0,0,0,0,100
2024-03-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,General,1690,1188,0,0,0,0,100,3,237,5,0,1,0,98
2024-03-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 2,46,60,61,51,0,0,21,0,6,8,29,0,0,0
2024-03-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 3,58,63,18,0,0,0,87,0,10,8,0,0,0,56
2024-03-31,10,ROBINA DENTAL CLINIC,Gold Coast,Clinical Assessment,0,0,0,0,0,0,-,6,0,0,0,0,0,100
2024-03-31,10,ROBINA DENTAL CLINIC,Gold Coast,General,1076,19,0,0,0,0,100,24,309,0,0,0,0,100
2024-03-31,10,ROBINA DENTAL CLINIC,Gold Coast,Priority 3,0,0,0,0,0,0,-,0,1,1,0,0,0,50
2024-03-31,107,CAPE YORK DENTAL CLINIC,Torres and Cape,Clinical Assessment,0,0,0,0,0,4,0,0,0,0,0,0,0,-
2024-03-31,107,CAPE YORK DENTAL CLINIC,Torres and Cape,General,247,162,22,54,8,0,83,21,19,8,2,1,0,78
2024-03-31,107,CAPE YORK DENTAL CLINIC,Torres and Cape,Priority 1,0,0,0,0,0,3,0,0,0,0,0,0,0,-
2024-03-31,107,CAPE YORK DENTAL CLINIC,Torres and Cape,Priority 3,6,2,1,3,1,6,42,9,1,0,0,0,0,100
2024-03-31,118,MT MORGAN DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,2,0,0,0,0,0,100
2024-03-31,118,MT MORGAN DENTAL CLINIC,Central Queensland,General,123,105,0,0,0,0,100,0,8,0,0,0,0,100
2024-03-31,118,MT MORGAN DENTAL CLINIC,Central Queensland,Priority 1,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2024-03-31,118,MT MORGAN DENTAL CLINIC,Central Queensland,Priority 2,1,5,0,0,1,0,14,2,1,2,3,0,0,25
2024-03-31,118,MT MORGAN DENTAL CLINIC,Central Queensland,Priority 3,3,0,3,0,0,0,50,4,3,1,5,0,0,54
2024-03-31,120,CLERMONT DENTAL CLINIC,Mackay,General,16,17,0,0,0,0,100,0,0,0,0,0,0,-
2024-03-31,121,COLLINSVILLE DENTAL CLINI,Mackay,General,20,17,0,0,0,0,100,0,2,0,0,0,0,100
2024-03-31,123,DIRRANBANDI DENTAL CLINIC,South West,General,10,11,0,0,0,0,100,4,1,0,0,0,0,100
2024-03-31,124,INJUNE DENTAL CLINIC,South West,General,15,5,0,0,0,0,100,0,0,0,0,0,0,-
2024-03-31,125,MITCHELL DENTAL CLINIC,South West,General,82,7,0,0,0,0,100,0,0,0,0,0,0,-
2024-03-31,125,MITCHELL DENTAL CLINIC,South West,Priority 3,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2024-03-31,127,MUNGINDI DENTAL CLINIC,South West,General,13,0,0,0,0,0,100,0,0,0,0,0,0,-
2024-03-31,127,MUNGINDI DENTAL CLINIC,South West,Priority 3,2,0,0,0,0,0,100,0,0,0,0,0,0,-
2024-03-31,128,QUILPIE DENTAL CLINIC,South West,General,19,0,0,0,0,0,100,1,2,0,0,0,0,100
2024-03-31,129,SURAT DENTAL CLINIC,South West,General,24,0,0,0,0,0,100,10,1,0,0,0,0,100
2024-03-31,13,BOWEN DENTAL CLINIC,Mackay,Clinical Assessment,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2024-03-31,13,BOWEN DENTAL CLINIC,Mackay,General,861,52,0,0,0,0,100,135,128,1,0,0,0,100
2024-03-31,13,BOWEN DENTAL CLINIC,Mackay,Priority 1,0,0,0,0,0,0,-,5,0,0,0,0,0,100
2024-03-31,13,BOWEN DENTAL CLINIC,Mackay,Priority 2,5,0,0,0,0,0,100,10,6,0,0,0,0,63
2024-03-31,13,BOWEN DENTAL CLINIC,Mackay,Priority 3,17,14,0,0,0,0,100,4,10,1,0,0,0,93
2024-03-31,130,RICHMOND DENTAL CLINIC,Townsville,General,3,0,0,0,0,0,100,1,2,0,0,0,0,100
2024-03-31,130,RICHMOND DENTAL CLINIC,Townsville,Priority 3,0,0,0,0,0,0,-,0,1,0,0,0,0,100
2024-03-31,131,CHILDERS DENTAL CLINIC,Wide Bay,General,127,121,0,0,0,0,100,0,17,0,0,0,0,100
