date,clinicID,clinicName,Hospital and Health Service,Area,Waiting D1,Waiting D2,Waiting D3,Waiting D4,Waiting D5,Waiting D6,Waiting D7,Treated D1,Treated D2,Treated D3,Treated D4,Treated D5,Treated D6,Treated D7
2020-09-30,1,KAWANA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,0,0,0,0,0,0,-,2,7,8,0,0,0,12
2020-09-30,1,KAWANA DENTAL CLINIC,Sunshine Coast,General,1658,1341,46,0,0,0,98,0,4,32,0,1,0,11
2020-09-30,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 2,121,51,45,0,0,0,56,0,0,3,2,0,0,0
2020-09-30,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 3,67,66,3,0,0,0,98,0,0,0,0,0,0,-
2020-09-30,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,1,0,0,0,0,0,100,7,17,0,0,0,0,29
2020-09-30,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,General,1932,1605,3,0,0,0,100,0,10,70,0,0,0,13
2020-09-30,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 1,0,1,0,0,0,0,0,0,0,0,0,0,0,-
2020-09-30,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 2,35,0,0,0,0,0,100,6,9,1,0,0,0,38
2020-09-30,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 3,90,76,14,9,17,3,79,0,4,19,0,0,0,17
2020-09-30,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Clinical Assessment,5,0,0,0,0,0,100,2,7,5,4,0,0,11
2020-09-30,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General,1158,1102,0,0,0,0,100,0,0,22,0,0,0,0
2020-09-30,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 1,0,0,0,0,0,0,-,0,1,0,0,0,0,0
2020-09-30,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 2,1,1,2,0,0,0,25,3,0,0,0,0,0,100
2020-09-30,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 3,2,2,3,0,0,0,57,1,0,1,0,0,0,50
2020-09-30,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 1,1,0,0,0,0,0,100,0,3,1,0,0,0,0
2020-09-30,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 2,72,35,53,18,0,0,40,0,0,3,5,0,0,0
2020-09-30,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 3,78,112,72,6,18,4,66,0,0,4,1,0,0,0
2020-09-30,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Clinical Assessment,2,0,0,0,0,0,100,2,1,1,0,0,0,50
