date,clinicID,clinicName,Hospital and Health Service,Area,Waiting D1,Waiting D2,Waiting D3,Waiting D4,Waiting D5,Waiting D6,Waiting D7,Treated D1,Treated D2,Treated D3,Treated D4,Treated D5,Treated D6,Treated D7
2022-11-30,1,KAWANA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,14,0,0,0,0,0,100,0,9,2,0,0,0,0
2022-11-30,1,KAWANA DENTAL CLINIC,Sunshine Coast,General,1453,1247,0,0,0,0,100,0,193,35,1,0,0,84
2022-11-30,1,KAWANA DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 2,0,0,0,1,0,0,0,0,0,0,0,0,0,-
2022-11-30,1,KAWANA DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 3,0,1,0,0,0,0,100,0,0,0,0,0,0,-
2022-11-30,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 2,50,69,36,0,1,0,32,0,0,5,2,1,0,0
2022-11-30,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 3,64,49,19,7,3,0,80,0,0,0,0,1,0,0
2022-11-30,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,2,0,0,0,0,0,100,10,17,1,0,0,0,36
2022-11-30,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,General,1592,1321,0,0,0,0,100,0,200,15,0,0,0,93
2022-11-30,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 2,1,36,0,0,0,0,3,0,15,4,0,1,0,0
2022-11-30,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 3,38,61,23,0,0,0,81,1,2,12,3,1,0,16
2022-11-30,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Clinical Assessment,5,0,0,0,0,0,100,2,11,1,0,0,0,14
2022-11-30,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General,1177,836,0,0,0,0,100,0,120,17,0,0,0,88
2022-11-30,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 2,10,3,0,1,0,1,67,0,0,2,1,0,0,0
2022-11-30,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 3,10,11,10,0,0,0,68,0,0,0,0,0,0,-
2022-11-30,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 1,1,0,0,0,0,0,100,1,1,0,0,0,0,50
2022-11-30,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 2,41,34,46,7,0,0,32,0,1,0,11,4,0,0
2022-11-30,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 3,79,96,130,3,0,0,57,0,3,3,31,1,0,8
2022-11-30,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Clinical Assessment,2,0,0,0,0,0,100,18,6,0,0,0,0,75
2022-11-30,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,General,972,817,0,0,0,0,100,1,103,24,0,0,0,81
2022-11-30,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 1,0,0,1,1,0,0,0,0,0,0,0,0,0,-
2022-11-30,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 2,56,52,23,7,0,0,41,0,4,5,2,0,0,0
2022-11-30,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 3,62,47,6,0,0,0,95,2,1,5,0,0,0,38
2022-11-30,5,NOOSA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,5,0,0,0,0,0,100,0,0,0,1,0,0,0
