date,clinicID,clinicName,Hospital and Health Service,Area,Waiting D1,Waiting D2,Waiting D3,Waiting D4,Waiting D5,Waiting D6,Waiting D7,Treated D1,Treated D2,Treated D3,Treated D4,Treated D5,Treated D6,Treated D7
2023-05-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,0,0,0,0,0,0,-,8,13,0,0,0,0,38
2023-05-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,General,1684,1384,0,0,0,0,100,3,17,41,0,0,0,33
2023-05-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 3,0,0,1,0,0,0,0,0,0,0,0,0,0,-
2023-05-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 1,0,0,0,0,0,0,-,0,1,0,0,0,0,0
2023-05-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 2,66,35,0,0,0,1,65,0,4,29,18,0,0,0
2023-05-31,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 3,71,52,0,0,6,3,93,0,1,7,0,1,0,11
2023-05-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,0,0,0,0,0,0,-,2,21,0,0,0,0,9
2023-05-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,General,1889,1485,0,0,0,0,100,0,20,26,0,0,0,43
2023-05-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 2,5,34,0,0,0,0,13,0,9,18,1,0,0,0
2023-05-31,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 3,45,82,17,0,0,0,88,0,0,5,0,0,0,0
2023-05-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Clinical Assessment,7,0,0,0,0,0,100,3,14,0,0,0,0,18
2023-05-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General,1462,988,0,0,0,0,100,0,22,28,0,0,0,44
2023-05-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 2,8,8,0,0,0,0,50,0,1,1,0,0,0,0
2023-05-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 3,3,9,6,1,0,0,63,1,0,0,0,0,0,100
2023-05-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 1,0,0,0,0,0,0,-,1,3,0,0,0,0,25
2023-05-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 2,48,32,43,34,3,0,30,0,0,0,0,8,0,0
2023-05-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 3,68,73,92,55,0,0,49,2,2,0,19,0,0,17
2023-05-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Clinical Assessment,0,0,0,0,0,0,-,1,6,4,0,0,0,9
2023-05-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,General,1094,896,0,0,0,0,100,1,8,12,0,0,0,43
2023-05-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 1,0,0,0,0,0,1,0,0,2,0,0,0,0,0
2023-05-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 2,31,44,36,25,2,1,22,0,1,7,5,2,0,0
2023-05-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 3,51,62,27,0,0,0,81,0,0,5,2,0,0,0
