date,clinicID,clinicName,Hospital and Health Service,Area,Waiting D1,Waiting D2,Waiting D3,Waiting D4,Waiting D5,Waiting D6,Waiting D7,Treated D1,Treated D2,Treated D3,Treated D4,Treated D5,Treated D6,Treated D7
2021-02-28,1,KAWANA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,2,0,0,0,0,0,0,0,10,3,0,0,0,0
2021-02-28,1,KAWANA DENTAL CLINIC,Sunshine Coast,General,1503,1337,0,0,0,0,100,5,190,20,1,0,0,90
2021-02-28,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 1,0,0,0,0,0,0,-,0,1,0,1,0,0,0
2021-02-28,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 2,61,101,22,0,0,0,55,0,8,26,0,0,0,0
2021-02-28,1,KAWANA DENTAL CLINIC,Sunshine Coast,Priority 3,71,62,22,0,0,0,86,0,0,3,0,0,0,0
2021-02-28,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,0,0,0,0,0,0,-,14,20,0,0,0,0,41
2021-02-28,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,General,1765,1476,0,0,0,0,100,0,269,6,0,0,0,98
2021-02-28,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 2,33,0,0,0,0,0,0,2,26,2,0,0,0,7
2021-02-28,2,CALOUNDRA DENTAL CLINIC,Sunshine Coast,Priority 3,90,76,14,12,10,2,81,0,4,6,0,0,5,27
2021-02-28,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Clinical Assessment,5,0,0,0,0,0,0,5,16,0,0,0,0,24
2021-02-28,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General,1019,1085,0,0,0,0,100,1,98,116,0,0,0,46
2021-02-28,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 2,3,0,0,0,0,0,0,0,1,1,0,0,0,0
2021-02-28,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 3,1,0,0,0,0,0,100,2,0,0,0,0,0,100
2021-02-28,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 2,72,73,7,2,0,0,47,0,1,23,2,0,0,0
2021-02-28,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 3,125,82,84,10,6,2,67,0,0,4,16,0,0,0
2021-02-28,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Clinical Assessment,0,0,0,0,0,0,-,0,5,1,0,0,0,0
2021-02-28,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,General,1054,773,0,0,0,0,100,0,72,1,0,0,0,99
2021-02-28,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 1,0,0,0,0,0,0,-,1,1,0,0,0,0,50
2021-02-28,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 2,50,29,3,0,0,0,35,0,7,5,1,0,0,0
2021-02-28,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 3,67,64,31,1,0,0,80,2,2,6,3,0,0,31
2021-02-28,5,NOOSA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,5,2,0,2,0,0,22,0,4,4,1,0,1,0
2021-02-28,5,NOOSA DENTAL CLINIC,Sunshine Coast,General,830,625,0,0,0,0,100,1,73,6,0,0,0,93
2021-02-28,5,NOOSA DENTAL CLINIC,Sunshine Coast,Priority 1,0,0,0,0,0,0,-,0,1,0,0,0,0,0
2021-02-28,5,NOOSA DENTAL CLINIC,Sunshine Coast,Priority 2,47,71,34,0,0,0,47,0,3,10,0,0,0,0
2021-02-28,5,NOOSA DENTAL CLINIC,Sunshine Coast,Priority 3,87,78,31,0,0,0,84,0,1,14,2,0,0,6
2021-02-28,6,REDCLIFFE DENTAL CLINIC,Metro North,Clinical Assessment,1,0,0,0,0,0,0,1,4,5,5,0,0,7
2021-02-28,6,REDCLIFFE DENTAL CLINIC,Metro North,General,1405,1081,0,0,0,0,100,0,1,3,1,0,0,20
2021-02-28,6,REDCLIFFE DENTAL CLINIC,Metro North,General Anaesthetic Category 2,37,28,2,0,0,0,42,0,0,0,0,0,0,-
2021-02-28,6,REDCLIFFE DENTAL CLINIC,Metro North,General Anaesthetic Category 3,31,16,7,0,0,0,87,0,0,0,0,0,0,-
2021-02-28,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 1,27,12,9,20,9,53,9,0,1,7,7,2,0,0
2021-02-28,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 2,26,37,4,17,36,115,16,0,0,0,3,1,1,0
2021-02-28,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 3,33,48,151,183,98,81,14,0,0,7,1,0,1,0
2021-02-28,7,CABOOLTURE DENTAL CLINIC,Metro North,Clinical Assessment,1,0,0,0,0,0,0,0,13,5,0,0,0,0
2021-02-28,7,CABOOLTURE DENTAL CLINIC,Metro North,General,2515,1762,0,0,0,0,100,0,3,6,0,0,0,33
2021-02-28,7,CABOOLTURE DENTAL CLINIC,Metro North,General Anaesthetic Category 1,0,0,0,0,0,0,-,0,2,0,1,0,0,0
2021-02-28,7,CABOOLTURE DENTAL CLINIC,Metro North,General Anaesthetic Category 2,1,0,0,0,0,0,0,0,6,8,4,0,1,0
2021-02-28,7,CABOOLTURE DENTAL CLINIC,Metro North,General Anaesthetic Category 3,0,0,0,0,0,0,-,2,1,9,0,0,0,25
2021-02-28,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 1,7,5,11,16,8,5,10,0,2,0,0,2,11,0
2021-02-28,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 2,47,93,52,40,75,135,21,0,0,1,0,0,14,0
2021-02-28,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 3,189,181,279,280,343,209,25,0,0,0,0,0,2,0
2021-02-28,8,PALM BEACH DENTAL CLINIC,Gold Coast,Clinical Assessment,0,0,0,0,0,1,0,0,0,0,0,0,0,-
2021-02-28,8,PALM BEACH DENTAL CLINIC,Gold Coast,General,381,821,0,0,0,0,100,0,0,2,0,0,0,0
2021-02-28,8,PALM BEACH DENTAL CLINIC,Gold Coast,General Anaesthetic Category 3,0,0,0,0,0,0,-,0,0,0,1,0,0,0
2021-02-28,8,PALM BEACH DENTAL CLINIC,Gold Coast,Priority 1,0,1,0,0,0,0,100,0,10,4,4,0,0,0
2021-02-28,8,PALM BEACH DENTAL CLINIC,Gold Coast,Priority 2,7,0,0,1,0,0,0,9,4,0,0,0,2,60
2021-02-28,8,PALM BEACH DENTAL CLINIC,Gold Coast,Priority 3,26,5,4,0,0,0,89,0,1,5,2,1,1,10
2021-02-28,10,ROBINA DENTAL CLINIC,Gold Coast,Clinical Assessment,0,0,0,0,0,1,0,0,0,0,0,0,0,-
2021-02-28,10,ROBINA DENTAL CLINIC,Gold Coast,General,969,1005,0,0,0,0,100,0,2,7,0,0,0,22
2021-02-28,10,ROBINA DENTAL CLINIC,Gold Coast,General Anaesthetic Category 3,0,0,1,0,0,0,0,0,0,0,0,0,0,-
2021-02-28,10,ROBINA DENTAL CLINIC,Gold Coast,Priority 1,0,1,1,2,1,5,10,1,12,6,2,2,3,4
2021-02-28,10,ROBINA DENTAL CLINIC,Gold Coast,Priority 2,22,1,0,0,0,1,4,4,6,2,1,0,22,11
2021-02-28,10,ROBINA DENTAL CLINIC,Gold Coast,Priority 3,26,56,1,0,0,0,99,0,0,5,3,0,14,0
2021-02-28,13,BOWEN DENTAL CLINIC,Mackay,General,578,340,0,0,0,0,100,0,56,0,0,0,0,100
2021-02-28,13,BOWEN DENTAL CLINIC,Mackay,Priority 2,3,0,0,0,0,0,0,0,2,0,0,0,0,0
2021-02-28,13,BOWEN DENTAL CLINIC,Mackay,Priority 3,38,7,1,0,0,0,98,0,6,3,0,0,0,67
2021-02-28,14,AYR DENTAL CLINIC,Townsville,Clinical Assessment,0,0,0,0,0,0,-,1,4,0,0,0,0,20
2021-02-28,14,AYR DENTAL CLINIC,Townsville,General,111,1,0,0,0,0,100,0,18,0,0,0,0,100
2021-02-28,14,AYR DENTAL CLINIC,Townsville,General Anaesthetic Category 2,0,0,0,0,0,0,-,2,1,1,0,0,0,50
2021-02-28,14,AYR DENTAL CLINIC,Townsville,Priority 1,1,0,0,0,0,0,0,0,0,0,0,0,0,-
2021-02-28,14,AYR DENTAL CLINIC,Townsville,Priority 3,33,17,0,0,0,0,100,0,5,2,0,0,0,71
2021-02-28,15,MORNINGTON ISLAND DENTAL,North West,Clinical Assessment,2,1,2,3,0,0,13,0,1,1,2,0,0,0
2021-02-28,15,MORNINGTON ISLAND DENTAL,North West,General,171,109,0,0,0,0,100,7,0,0,0,0,0,100
2021-02-28,15,MORNINGTON ISLAND DENTAL,North West,Priority 3,16,11,0,1,1,2,87,0,0,0,0,0,0,-
2021-02-28,16,MT ISA DENTAL CLINIC,North West,Clinical Assessment,11,1,1,0,1,1,7,2,1,3,1,1,2,20
2021-02-28,16,MT ISA DENTAL CLINIC,North West,General,398,351,0,0,0,0,100,2,4,1,0,0,0,86
2021-02-28,16,MT ISA DENTAL CLINIC,North West,General Anaesthetic Category 1,3,0,0,0,0,0,0,0,1,0,0,0,0,0
